order_id,delivery_type,region_type,payment_type,package_size,traffic_level,weather_condition,dispatch_shift,is_weekend,is_holiday,fragile_item,requires_call_before_delivery,order_value,items_count,delivery_distance_km,promised_hours,minutes_since_order,warehouse_backlog,courier_experience_months,courier_load_today,historical_late_rate,previous_failed_deliveries,address_quality_score,route_complexity,customer_priority_score,simulated_late_probability,simulated_risk_segment,is_late_delivery
ORD-105627,same_day,suburb,prepaid,medium,normal,clear,evening,False,False,False,False,8914.54,4,8.78,4.0,71,9,51.2,9,0.217,0,0.636,3.31,1,0.7102,high,1
ORD-105628,standard,city_center,prepaid,medium,low,clear,day,True,False,False,False,2584.7,6,19.92,43.6,696,4,24.9,2,0.205,3,0.91,3.05,1,0.0384,low,0
ORD-105629,standard,industrial,card_on_delivery,medium,high,snow,morning,False,False,False,False,4391.11,3,12.14,43.9,775,3,3.4,12,0.142,0,0.781,5.06,1,0.4172,medium,1
ORD-105630,standard,residential,prepaid,small,high,clear,night,False,False,False,False,8540.09,5,10.84,45.7,802,4,18.7,10,0.416,2,0.806,3.54,2,0.2091,low,0
ORD-105631,standard,city_center,card_on_delivery,bulky,low,clear,evening,False,False,False,False,4302.15,2,16.36,47.1,974,5,4.6,7,0.301,2,0.777,3.08,4,0.3864,medium,0
ORD-105632,standard,residential,card_on_delivery,small,low,rain,evening,True,False,False,False,1963.07,4,35.15,46.5,817,7,43.3,8,0.193,0,0.563,6.58,4,0.2882,low,0
ORD-105633,standard,industrial,prepaid,medium,normal,rain,day,False,False,False,False,10756.74,2,24.11,48.6,1122,10,30.7,6,0.271,5,0.949,5.05,4,0.4539,medium,0
ORD-105634,standard,industrial,cash_on_delivery,large,normal,clear,day,False,False,False,True,3710.53,7,21.38,47.2,1356,4,2.2,6,0.203,0,0.789,3.47,2,0.2775,low,0
ORD-105635,express,residential,card_on_delivery,medium,normal,clear,day,True,False,False,False,2017.39,4,15.71,20.8,333,7,16.4,9,0.102,1,0.695,3.1,2,0.3745,low,1
ORD-105636,standard,residential,card_on_delivery,large,normal,snow,morning,False,False,False,True,15316.32,2,5.31,57.2,1522,7,24.6,7,0.029,2,0.925,3.52,2,0.0869,low,1
ORD-105637,express,suburb,card_on_delivery,medium,severe,storm,day,False,False,False,False,872.21,3,12.54,17.5,373,4,35.9,8,0.54,1,0.794,6.75,1,0.8837,high,0
ORD-105638,standard,industrial,card_on_delivery,large,normal,clear,evening,False,False,False,True,2208.42,4,15.34,46.5,715,7,7.4,10,0.183,0,0.757,3.52,2,0.2864,low,0
ORD-105639,express,suburb,cash_on_delivery,large,high,clear,day,True,False,False,False,2367.84,3,14.24,15.5,391,4,6.8,5,0.368,1,0.758,4.76,3,0.7772,high,1
ORD-105640,standard,residential,prepaid,medium,low,clear,evening,False,False,False,False,7031.54,3,12.52,43.1,915,2,17.2,5,0.244,2,0.847,2.35,2,0.0163,low,0
ORD-105641,same_day,suburb,prepaid,small,normal,clear,day,True,False,False,True,2799.33,1,12.02,4.2,91,4,7.0,7,0.172,0,0.863,3.33,2,0.672,medium,0
ORD-105642,same_day,industrial,card_on_delivery,large,high,clear,day,False,False,False,False,2178.3,1,25.71,6.4,41,3,24.0,8,0.196,2,0.857,5.37,2,0.923,high,1
ORD-105643,standard,city_center,prepaid,medium,low,rain,day,False,False,True,False,7963.44,4,4.0,47.7,1017,2,17.1,10,0.35,0,0.504,1.55,1,0.0676,low,0
ORD-105644,express,residential,card_on_delivery,medium,normal,clear,evening,True,False,False,False,6543.51,5,13.36,23.2,412,5,2.5,15,0.006,0,0.766,2.85,2,0.5305,medium,1
ORD-105645,standard,city_center,prepaid,medium,normal,rain,morning,False,False,False,False,2934.42,5,12.22,49.4,993,2,22.9,8,0.07,0,0.733,4.01,3,0.0575,low,0
ORD-105646,express,residential,prepaid,small,normal,rain,day,False,False,False,True,4337.22,2,8.25,21.6,456,7,14.6,8,0.192,1,0.714,3.58,3,0.3823,medium,0
ORD-105647,standard,suburb,cash_on_delivery,medium,high,rain,evening,True,False,False,False,1563.31,2,22.47,46.7,941,10,19.1,9,0.222,0,0.503,6.92,3,0.5959,medium,1
ORD-105648,standard,city_center,prepaid,bulky,high,clear,day,True,False,True,False,3066.35,3,19.45,43.3,885,6,23.9,1,0.185,1,0.708,4.77,2,0.3619,low,0
ORD-105649,standard,residential,prepaid,small,high,rain,day,True,False,False,False,3454.52,3,28.61,50.4,1109,8,13.7,9,0.167,1,0.691,6.28,1,0.8224,high,1
ORD-105650,same_day,city_center,card_on_delivery,small,normal,clear,day,False,False,False,False,1378.7,7,9.05,8.6,144,8,49.2,9,0.26,0,0.873,2.83,2,0.4011,medium,0
ORD-105651,standard,industrial,card_on_delivery,small,high,clear,evening,True,False,False,False,1053.47,1,12.05,44.9,1202,4,51.8,7,0.145,0,0.625,5.17,1,0.211,low,0
ORD-105652,express,industrial,card_on_delivery,medium,normal,rain,day,False,False,False,False,2699.91,1,14.52,12.1,256,4,26.1,5,0.332,0,0.83,4.68,2,0.5867,medium,0
ORD-105653,standard,residential,prepaid,small,low,rain,evening,False,False,False,True,8034.46,4,19.34,42.9,615,6,18.0,8,0.219,1,0.774,3.66,3,0.1942,low,0
ORD-105654,standard,suburb,cash_on_delivery,medium,high,rain,morning,False,False,False,True,5626.07,6,12.0,51.0,1009,3,16.3,2,0.206,0,0.71,3.86,3,0.0601,low,0
ORD-105655,standard,city_center,card_on_delivery,small,low,clear,day,False,False,False,True,2322.52,4,4.41,48.3,620,2,34.5,9,0.279,3,0.775,1.0,1,0.0231,low,0
ORD-105656,scheduled,industrial,card_on_delivery,small,low,rain,day,False,False,True,True,25481.21,3,11.4,71.6,1578,2,30.6,6,0.128,0,0.745,2.5,3,0.0145,low,0
ORD-105657,same_day,suburb,prepaid,small,high,clear,night,False,False,False,False,1629.41,4,12.17,8.2,106,2,2.0,12,0.11,0,0.808,3.69,3,0.6959,high,0
ORD-105658,standard,city_center,prepaid,small,low,rain,morning,False,False,False,False,5499.14,5,14.03,47.2,812,10,58.1,8,0.4,2,0.596,3.85,3,0.0849,low,0
ORD-105659,same_day,remote_area,prepaid,large,low,clear,night,True,False,False,False,2448.9,5,22.59,4.0,66,7,27.7,8,0.332,0,0.757,3.57,3,0.6212,medium,0
ORD-105660,standard,city_center,prepaid,large,low,rain,day,True,False,False,False,9048.16,5,3.61,46.2,1023,4,9.6,7,0.26,1,0.806,1.94,2,0.1029,low,0
ORD-105661,standard,suburb,prepaid,large,high,snow,day,False,False,False,False,3343.25,1,8.56,56.6,802,4,80.3,5,0.055,0,0.896,5.07,4,0.0655,low,0
ORD-105662,express,city_center,prepaid,large,low,clear,day,True,False,False,False,3043.64,5,8.71,21.7,438,5,66.2,8,0.209,0,0.84,1.55,1,0.2794,low,0
ORD-105663,standard,suburb,card_on_delivery,small,normal,snow,morning,True,False,False,True,7501.6,4,16.14,49.1,554,8,46.1,13,0.111,0,0.599,4.14,1,0.3707,low,0
ORD-105664,standard,city_center,prepaid,large,normal,rain,morning,True,False,False,False,3216.48,2,7.68,45.9,1070,2,30.4,11,0.132,0,0.912,3.39,4,0.1005,low,0
ORD-105665,express,city_center,prepaid,medium,normal,clear,day,True,False,False,False,6336.12,4,1.05,19.4,346,7,32.8,7,0.083,2,0.777,2.19,1,0.3137,low,0
ORD-105666,standard,residential,prepaid,large,normal,clear,evening,False,False,False,False,3353.54,6,5.48,51.2,822,10,24.6,4,0.226,0,0.79,2.18,4,0.0234,low,0
ORD-105667,same_day,remote_area,cash_on_delivery,medium,high,clear,evening,True,False,False,True,507.78,1,18.22,7.2,137,5,49.6,10,0.429,3,0.515,4.63,2,0.9545,high,1
ORD-105668,express,residential,card_on_delivery,small,high,clear,night,False,False,False,False,18343.35,1,5.42,18.0,350,3,10.9,6,0.354,0,0.826,2.61,2,0.275,low,0
ORD-105669,same_day,suburb,prepaid,small,high,clear,morning,True,False,False,False,5370.98,3,10.11,4.9,76,5,18.8,20,0.313,0,0.865,3.96,2,0.9627,high,1
ORD-105670,express,residential,cash_on_delivery,small,high,rain,evening,False,False,False,True,2888.21,1,7.73,21.4,557,5,21.8,10,0.215,1,0.471,4.36,2,0.6931,high,1
ORD-105671,same_day,industrial,card_on_delivery,medium,normal,clear,morning,False,False,False,False,10129.46,4,10.79,6.1,142,7,39.7,11,0.134,0,0.871,3.78,2,0.7429,high,0
ORD-105672,standard,residential,prepaid,medium,normal,clear,day,False,False,False,False,1763.07,2,13.44,47.4,469,4,36.8,8,0.131,0,0.802,3.01,2,0.0219,low,0
ORD-105673,express,residential,card_on_delivery,bulky,normal,snow,morning,False,False,False,False,1838.14,2,3.82,17.5,322,5,27.3,5,0.285,0,0.79,3.69,3,0.3581,low,0
ORD-105674,express,remote_area,cash_on_delivery,small,normal,rain,night,False,False,True,True,1260.14,3,21.47,16.3,273,5,23.3,7,0.545,1,0.668,4.23,1,0.7525,high,1
ORD-105675,scheduled,residential,prepaid,medium,normal,clear,day,False,False,False,True,3133.02,2,5.77,72.6,320,6,47.9,5,0.148,1,0.691,2.49,2,0.0019,low,0
ORD-105676,standard,residential,card_on_delivery,medium,low,rain,day,False,False,True,False,2217.18,3,7.95,42.7,802,5,8.5,5,0.156,1,0.66,2.92,2,0.1872,low,0
ORD-105677,express,industrial,prepaid,small,high,clear,day,False,False,True,False,2928.38,2,17.53,16.2,229,4,8.0,11,0.19,0,0.747,3.11,4,0.3749,low,0
ORD-105678,same_day,residential,card_on_delivery,small,normal,rain,day,True,False,False,False,1209.5,2,8.9,4.0,69,7,36.7,6,0.094,2,0.894,3.6,2,0.7717,high,1
ORD-105679,standard,residential,card_on_delivery,medium,normal,clear,morning,True,False,False,False,2176.59,2,14.81,50.2,998,9,32.3,6,0.239,1,0.853,4.34,1,0.1938,low,0
ORD-105680,same_day,residential,cash_on_delivery,medium,severe,clear,evening,False,False,False,True,5122.68,4,9.98,7.2,156,9,9.0,5,0.109,1,0.847,4.85,4,0.7335,high,0
ORD-105681,standard,industrial,card_on_delivery,small,normal,snow,day,True,False,False,False,10139.48,3,18.22,55.3,1084,3,26.6,11,0.344,0,0.689,6.0,3,0.2809,low,0
ORD-105682,standard,remote_area,prepaid,small,low,clear,morning,False,False,False,False,3764.91,2,31.58,47.3,327,7,27.1,7,0.394,3,0.742,3.69,2,0.3888,medium,1
ORD-105683,express,suburb,prepaid,small,normal,clear,morning,True,False,False,False,2506.21,4,21.1,20.2,363,7,7.2,4,0.205,0,0.713,4.66,1,0.6206,medium,0
ORD-105684,standard,suburb,cash_on_delivery,large,normal,clear,day,True,False,False,False,5839.99,3,16.67,42.0,386,5,11.4,6,0.183,1,0.769,3.19,2,0.1008,low,0
ORD-105685,standard,residential,prepaid,large,normal,clear,day,True,False,False,False,8805.15,8,16.64,47.9,608,6,43.3,5,0.178,0,0.611,2.36,2,0.033,low,0
ORD-105686,standard,city_center,prepaid,small,severe,rain,morning,False,False,False,False,8451.2,2,3.14,46.1,1271,6,31.6,7,0.144,0,0.949,4.23,1,0.166,low,0
ORD-105687,standard,city_center,card_on_delivery,medium,high,clear,morning,True,False,False,True,5343.29,4,29.91,44.2,826,6,26.8,4,0.196,0,0.878,6.19,1,0.45,medium,1
ORD-105688,same_day,city_center,prepaid,large,high,clear,morning,True,False,False,True,2068.71,3,49.2,6.6,61,9,36.3,12,0.206,0,0.716,8.07,2,0.9975,high,1
ORD-105689,same_day,city_center,prepaid,small,high,snow,day,False,False,False,False,3493.44,7,16.0,11.2,192,4,28.2,15,0.393,2,0.66,6.76,1,0.9716,high,1
ORD-105690,express,suburb,prepaid,small,normal,clear,day,False,False,False,False,4367.53,2,16.52,19.1,553,10,34.2,7,0.231,0,0.713,3.36,2,0.6478,medium,0
ORD-105691,standard,city_center,prepaid,small,severe,clear,evening,True,False,False,False,577.86,1,10.65,43.7,671,9,4.5,6,0.031,1,0.88,4.72,3,0.3132,low,0
ORD-105692,express,city_center,card_on_delivery,small,normal,clear,day,True,True,False,False,3716.7,4,2.09,11.9,95,7,41.7,11,0.2,2,0.714,2.63,1,0.8535,high,1
ORD-105693,same_day,residential,prepaid,large,low,snow,day,False,False,False,False,13272.47,5,12.69,6.6,116,6,15.8,9,0.238,0,0.556,3.5,1,0.907,high,1
ORD-105694,same_day,residential,prepaid,large,severe,clear,day,False,False,False,False,2253.22,4,5.65,4.2,122,2,12.6,10,0.178,0,0.929,3.81,4,0.7487,high,1
ORD-105695,standard,city_center,card_on_delivery,medium,normal,rain,day,False,False,True,False,933.28,4,3.25,44.1,693,2,34.7,10,0.246,0,0.718,1.0,1,0.058,low,0
ORD-105696,standard,city_center,prepaid,small,low,rain,night,False,False,False,True,2209.74,4,8.87,49.9,1287,3,22.1,10,0.148,1,0.711,4.43,1,0.3429,low,1
ORD-105697,scheduled,residential,card_on_delivery,large,high,clear,evening,True,False,False,False,2151.05,6,4.56,75.9,1358,11,11.0,9,0.324,1,0.776,3.06,2,0.1324,low,0
ORD-105698,same_day,residential,prepaid,small,normal,rain,day,False,False,False,False,8319.6,4,24.45,4.0,120,5,46.0,9,0.171,1,0.894,5.05,2,0.8363,high,1
ORD-105699,standard,suburb,prepaid,small,normal,snow,day,False,False,False,False,26245.97,3,19.98,51.0,876,4,19.3,9,0.137,1,0.795,5.91,4,0.245,low,0
ORD-105700,same_day,industrial,prepaid,small,normal,rain,day,False,False,False,True,4092.06,5,9.85,4.0,68,3,12.0,5,0.166,0,0.913,2.92,2,0.4735,medium,0
ORD-105701,standard,suburb,card_on_delivery,large,normal,rain,day,False,False,False,False,1920.89,2,10.33,47.7,1006,3,14.4,3,0.114,1,0.767,4.69,1,0.0365,low,0
ORD-105702,standard,suburb,cash_on_delivery,medium,normal,clear,morning,True,False,False,True,1468.82,2,9.73,51.1,758,5,48.3,6,0.252,2,0.734,3.56,1,0.1953,low,0
ORD-105703,same_day,industrial,prepaid,medium,low,clear,evening,False,False,False,True,7890.32,4,13.38,4.0,64,4,14.8,6,0.423,0,0.873,3.38,2,0.7157,high,1
ORD-105704,express,residential,prepaid,medium,normal,rain,evening,False,False,True,False,6264.5,3,20.36,17.7,307,8,8.1,3,0.164,0,0.777,4.25,1,0.5299,medium,1
ORD-105705,standard,suburb,prepaid,small,normal,clear,night,False,False,False,False,8766.7,2,22.96,45.1,1198,5,7.7,11,0.482,1,0.653,3.93,1,0.2876,low,0
ORD-105706,scheduled,residential,prepaid,medium,normal,clear,day,False,False,False,False,2449.7,4,13.4,73.0,632,5,36.6,11,0.44,0,0.721,3.36,1,0.0243,low,0
ORD-105707,same_day,residential,prepaid,large,normal,clear,night,False,False,False,False,12377.16,4,14.37,7.3,88,9,25.5,12,0.109,0,0.865,2.03,1,0.69,high,1
ORD-105708,standard,residential,cash_on_delivery,large,low,clear,evening,False,True,False,False,4149.34,2,6.44,43.6,1134,12,5.1,8,0.228,1,0.596,1.89,2,0.1619,low,0
ORD-105709,express,city_center,card_on_delivery,medium,normal,rain,day,False,False,False,False,2133.09,2,1.92,15.5,285,6,7.9,12,0.091,0,0.896,2.78,1,0.2095,low,0
ORD-105710,same_day,industrial,prepaid,small,normal,clear,night,False,False,False,False,780.83,5,22.57,10.2,129,8,44.0,15,0.222,0,0.676,4.7,2,0.918,high,1
ORD-105711,express,city_center,prepaid,bulky,normal,rain,night,False,False,True,False,2476.2,4,15.13,19.8,409,5,13.5,10,0.15,0,0.771,3.93,3,0.8617,high,1
ORD-105712,scheduled,suburb,prepaid,medium,high,clear,day,True,False,True,False,2454.97,1,14.99,72.6,1276,6,24.8,7,0.384,0,0.737,4.1,2,0.1211,low,0
ORD-105713,express,industrial,prepaid,small,normal,clear,evening,True,False,False,False,1630.75,7,23.86,20.9,314,11,15.0,4,0.088,0,0.815,3.32,2,0.592,medium,0
ORD-105714,standard,residential,card_on_delivery,small,low,clear,evening,False,False,False,False,5091.97,2,15.5,45.6,606,7,22.1,5,0.038,0,0.935,2.53,2,0.0367,low,0
ORD-105715,standard,city_center,cash_on_delivery,small,low,clear,day,False,False,False,False,2165.85,2,7.33,46.9,756,5,31.1,9,0.445,1,0.633,1.17,3,0.0328,low,0
ORD-105716,same_day,residential,prepaid,medium,normal,clear,day,False,False,False,False,1783.46,4,12.28,4.0,27,5,16.2,7,0.029,1,0.555,2.75,2,0.5026,medium,0
ORD-105717,scheduled,residential,prepaid,medium,normal,clear,morning,False,False,False,True,1830.24,3,7.79,67.4,1024,8,30.0,9,0.073,1,0.615,1.26,2,0.0294,low,0
ORD-105718,standard,remote_area,prepaid,small,high,clear,night,True,False,False,False,1255.86,1,19.61,45.8,1058,6,7.2,7,0.313,0,0.631,3.98,2,0.4204,medium,1
ORD-105719,standard,suburb,prepaid,small,high,rain,morning,False,False,False,False,2372.53,3,13.71,47.8,1015,5,40.1,12,0.416,0,0.918,5.06,2,0.3575,low,0
ORD-105720,same_day,suburb,cash_on_delivery,medium,low,snow,morning,False,False,False,True,2418.78,2,7.97,7.7,122,9,18.5,10,0.024,1,0.904,3.85,3,0.9011,high,1
ORD-105721,standard,residential,card_on_delivery,medium,normal,rain,day,True,False,False,True,3030.07,2,3.52,51.6,572,6,26.9,4,0.123,0,0.891,2.99,2,0.0203,low,0
ORD-105722,standard,suburb,card_on_delivery,small,severe,clear,day,False,False,False,True,4849.05,3,10.28,48.3,737,5,9.4,7,0.134,0,0.83,5.13,2,0.1836,low,0
ORD-105723,same_day,suburb,card_on_delivery,small,normal,clear,morning,False,False,False,False,11478.5,7,15.65,7.8,49,4,32.9,11,0.511,1,0.862,3.38,2,0.7528,high,0
ORD-105724,same_day,city_center,prepaid,large,normal,clear,morning,False,False,False,False,7767.78,2,11.82,8.7,174,1,14.5,8,0.15,2,0.82,3.0,1,0.6133,medium,0
ORD-105725,same_day,residential,card_on_delivery,bulky,normal,clear,evening,False,False,False,False,1127.05,4,12.68,8.9,183,7,2.4,7,0.226,0,0.909,3.3,2,0.2807,low,0
ORD-105726,express,city_center,card_on_delivery,small,normal,clear,day,False,False,False,False,7116.5,3,2.23,16.1,350,3,24.9,9,0.249,2,0.831,1.75,1,0.2263,low,1
ORD-105727,standard,residential,prepaid,medium,high,clear,night,True,True,False,False,8201.63,3,11.26,45.9,1058,13,2.4,4,0.26,1,0.891,4.47,2,0.8792,high,1
ORD-105728,scheduled,industrial,prepaid,large,low,rain,evening,False,False,False,False,6426.84,4,10.91,72.1,1578,5,19.0,8,0.132,0,0.826,3.28,3,0.0444,low,0
ORD-105729,standard,suburb,card_on_delivery,small,normal,clear,day,False,False,False,False,2594.97,1,12.58,54.2,988,2,36.1,7,0.108,1,0.936,3.64,1,0.0288,low,0
ORD-105730,standard,residential,cash_on_delivery,large,normal,clear,day,False,False,False,True,10919.83,3,5.42,50.8,780,3,28.5,6,0.088,1,0.763,1.0,2,0.0251,low,0
ORD-105731,same_day,remote_area,prepaid,medium,severe,rain,morning,False,True,False,False,1856.78,1,41.34,4.8,72,9,48.0,10,0.41,0,0.732,9.51,2,0.9982,high,1
ORD-105732,express,city_center,cash_on_delivery,medium,low,rain,night,True,False,False,True,8103.69,2,8.58,18.1,316,8,5.1,6,0.048,1,0.517,2.43,4,0.3852,medium,1
ORD-105733,same_day,city_center,cash_on_delivery,medium,normal,rain,day,False,False,True,True,7922.12,3,2.8,6.8,147,3,14.2,13,0.224,0,0.788,1.82,4,0.6712,medium,1
ORD-105734,standard,industrial,cash_on_delivery,small,low,clear,evening,True,False,False,False,5295.44,4,20.08,44.3,579,4,19.4,10,0.45,2,0.864,2.87,2,0.2667,low,0
ORD-105735,scheduled,industrial,prepaid,large,normal,rain,night,False,False,False,False,945.26,3,11.59,69.7,1332,7,28.8,10,0.333,0,0.759,4.46,4,0.0609,low,0
ORD-105736,express,suburb,prepaid,medium,normal,storm,morning,True,False,False,False,4236.83,7,16.35,19.4,248,8,4.5,6,0.108,0,0.464,6.32,1,0.9456,high,1
ORD-105737,express,residential,card_on_delivery,small,normal,clear,night,False,True,True,False,6797.95,5,6.96,20.2,407,10,71.8,7,0.067,1,0.624,2.87,3,0.6879,high,1
ORD-105738,scheduled,remote_area,prepaid,medium,severe,clear,evening,False,True,False,False,3774.99,2,24.11,71.6,1025,11,17.3,6,0.162,0,0.761,5.01,1,0.3498,low,1
ORD-105739,standard,suburb,prepaid,bulky,high,clear,day,True,False,False,False,3423.3,7,27.43,46.6,1273,7,18.8,10,0.087,1,0.794,6.53,2,0.8219,high,1
ORD-105740,express,suburb,card_on_delivery,large,normal,rain,night,False,False,False,False,2750.43,3,14.0,19.1,310,11,14.9,9,0.338,2,0.642,4.19,2,0.9512,high,1
ORD-105741,express,residential,prepaid,medium,severe,clear,day,True,True,False,True,2451.82,4,25.1,15.0,284,8,9.8,7,0.135,3,0.809,6.45,2,0.9811,high,1
ORD-105742,same_day,residential,prepaid,small,normal,rain,day,False,False,False,False,3390.09,3,9.97,4.0,46,4,9.8,6,0.319,0,0.617,4.22,2,0.7814,high,0
ORD-105743,same_day,industrial,cash_on_delivery,small,high,clear,morning,True,False,False,False,8944.04,2,11.97,14.7,300,5,74.1,7,0.279,0,0.836,5.41,1,0.423,medium,1
ORD-105744,express,industrial,prepaid,small,high,clear,evening,False,False,False,False,2148.39,2,12.53,15.7,361,7,43.3,8,0.178,0,0.808,3.18,3,0.2184,low,0
ORD-105745,standard,suburb,cash_on_delivery,large,high,clear,evening,False,False,False,True,4887.08,3,11.84,50.6,691,6,7.7,7,0.247,1,0.693,2.99,2,0.1074,low,1
ORD-105746,standard,residential,prepaid,large,normal,clear,morning,True,True,False,True,484.39,5,5.87,46.9,816,11,12.4,5,0.136,1,0.767,2.06,4,0.1277,low,0
ORD-105747,scheduled,suburb,prepaid,large,high,rain,day,False,True,False,True,2455.08,4,16.46,73.8,967,7,23.8,7,0.409,2,0.787,4.86,2,0.3618,low,1
ORD-105748,scheduled,residential,prepaid,small,normal,clear,morning,True,False,False,False,6218.01,3,12.99,74.8,1264,9,22.4,3,0.359,1,0.562,2.77,1,0.0129,low,0
ORD-105749,scheduled,residential,prepaid,bulky,normal,clear,day,True,False,False,False,7740.12,2,7.85,67.3,1511,10,43.3,11,0.166,0,0.768,2.34,2,0.107,low,0
ORD-105750,standard,city_center,prepaid,bulky,severe,snow,day,False,False,False,False,1580.57,2,3.98,47.7,1337,8,20.0,4,0.015,0,0.858,4.09,2,0.1209,low,1
ORD-105751,standard,city_center,card_on_delivery,medium,normal,clear,evening,False,False,False,True,4502.24,2,24.56,44.4,961,5,53.4,7,0.207,0,0.758,4.51,1,0.1654,low,0
ORD-105752,same_day,suburb,cash_on_delivery,large,normal,clear,morning,True,False,False,False,6529.65,6,10.47,4.0,47,3,28.0,10,0.221,0,0.881,1.39,2,0.5793,medium,1
ORD-105753,same_day,city_center,prepaid,medium,normal,clear,morning,False,False,False,False,1983.56,4,5.49,10.1,176,8,72.9,10,0.086,1,0.734,2.52,1,0.2655,low,0
ORD-105754,standard,city_center,prepaid,small,normal,snow,morning,False,False,False,True,1035.19,2,15.82,45.6,989,1,21.7,7,0.225,0,0.487,4.89,3,0.3052,low,0
ORD-105755,express,industrial,card_on_delivery,small,high,clear,night,False,False,False,False,1318.48,4,20.08,15.8,41,2,33.1,8,0.196,1,0.652,5.68,1,0.4918,medium,0
ORD-105756,standard,suburb,prepaid,small,normal,clear,day,True,False,False,False,1095.18,5,11.8,49.9,976,8,32.1,8,0.161,0,0.574,3.18,4,0.0899,low,0
ORD-105757,express,city_center,prepaid,small,normal,rain,morning,True,True,True,True,6165.49,4,6.86,26.7,503,12,3.9,7,0.2,1,0.767,3.38,2,0.5682,medium,0
ORD-105758,standard,residential,prepaid,medium,high,clear,morning,True,False,False,False,3904.77,1,16.71,46.7,1338,10,12.4,10,0.347,1,0.863,3.94,2,0.6326,medium,1
ORD-105759,standard,suburb,prepaid,small,high,clear,morning,False,False,False,False,2617.78,6,15.96,45.7,822,5,18.6,7,0.135,0,0.668,4.78,3,0.1219,low,1
ORD-105760,standard,residential,prepaid,small,high,clear,evening,False,False,False,False,1852.04,3,16.58,47.5,1207,6,26.1,7,0.077,0,0.783,3.79,2,0.1201,low,0
ORD-105761,scheduled,residential,prepaid,small,low,clear,day,False,False,False,True,8251.04,6,12.84,74.1,1239,5,10.4,5,0.083,0,0.844,1.84,3,0.0052,low,0
ORD-105762,same_day,residential,card_on_delivery,medium,normal,rain,evening,True,False,False,True,3077.7,4,19.46,9.1,194,5,22.3,10,0.184,0,0.861,5.21,3,0.9095,high,0
ORD-105763,scheduled,residential,prepaid,bulky,high,clear,morning,True,False,False,False,4581.96,5,23.59,68.2,1342,11,123.3,8,0.129,2,0.739,4.53,1,0.1366,low,0
ORD-105764,express,suburb,prepaid,medium,high,rain,day,False,False,False,False,1822.47,5,16.48,23.3,618,4,29.5,4,0.289,0,0.889,5.93,2,0.7097,high,1
ORD-105765,standard,city_center,prepaid,large,normal,clear,day,False,False,True,False,1488.61,5,12.05,49.7,1243,3,9.9,8,0.055,1,0.486,2.33,1,0.1584,low,0
ORD-105766,standard,residential,prepaid,bulky,normal,rain,morning,True,False,False,False,7708.21,1,6.48,45.6,718,7,19.1,5,0.14,0,0.661,3.22,2,0.0842,low,0
ORD-105767,express,city_center,cash_on_delivery,medium,normal,clear,day,True,False,False,True,3836.88,5,10.72,17.3,178,6,15.7,13,0.257,1,0.67,2.23,1,0.7715,high,1
ORD-105768,standard,city_center,card_on_delivery,medium,normal,clear,morning,True,False,True,False,4095.36,2,3.63,49.4,1106,2,13.9,8,0.405,1,0.856,3.17,2,0.1039,low,0
ORD-105769,same_day,city_center,cash_on_delivery,medium,normal,clear,evening,False,False,False,True,4599.66,2,2.92,6.0,160,10,8.0,8,0.372,1,0.936,1.95,2,0.6137,medium,0
ORD-105770,same_day,industrial,prepaid,bulky,low,rain,day,False,False,False,True,7562.07,6,19.21,5.6,58,3,8.9,8,0.265,1,0.945,3.57,2,0.8468,high,1
ORD-105771,same_day,city_center,prepaid,small,low,rain,day,False,False,False,False,8635.13,3,2.28,12.2,327,7,18.5,10,0.217,0,0.691,2.84,2,0.5361,medium,0
ORD-105772,standard,residential,prepaid,large,normal,clear,day,False,False,False,True,1558.69,3,1.24,49.6,686,9,22.2,10,0.161,1,0.729,1.56,2,0.1175,low,0
ORD-105773,express,city_center,prepaid,medium,normal,snow,morning,True,False,False,False,2965.78,3,11.63,16.6,413,7,21.2,5,0.551,0,0.524,3.94,1,0.8519,high,1
ORD-105774,standard,suburb,card_on_delivery,small,normal,storm,evening,False,False,False,False,1663.79,3,28.78,46.9,836,5,16.7,9,0.166,1,0.947,5.01,2,0.6676,medium,1
ORD-105775,standard,residential,prepaid,medium,high,storm,evening,False,False,False,False,4120.2,4,15.6,53.2,1297,9,7.0,6,0.244,0,0.656,5.07,3,0.4201,medium,0
ORD-105776,express,remote_area,prepaid,large,normal,clear,morning,True,False,False,True,2692.86,3,29.89,19.1,384,8,30.7,6,0.168,0,0.617,5.07,3,0.7851,high,0
ORD-105777,express,suburb,prepaid,large,high,clear,evening,False,False,False,False,2853.89,7,15.7,14.8,347,9,12.4,10,0.128,0,0.825,4.54,1,0.7923,high,1
ORD-105778,express,residential,prepaid,large,high,rain,day,False,True,False,False,3047.91,5,4.44,17.3,283,12,41.2,5,0.148,1,0.645,3.77,2,0.6878,high,1
ORD-105779,standard,suburb,prepaid,medium,high,clear,day,True,False,False,False,2930.83,6,7.12,47.9,537,4,33.0,7,0.071,1,0.902,1.85,2,0.0301,low,0
ORD-105780,scheduled,city_center,card_on_delivery,medium,high,rain,day,False,False,False,True,23935.92,3,0.7,68.9,1618,4,29.1,8,0.32,3,0.784,3.46,4,0.0217,low,0
